"idBank";"Dernière mise à jour";"Puissance";"Série arrêtée";"Type de ménages";"Zone géographique";"Indicateur";"Correction";"﻿Base de l'indice";"Formes de vente de la grande distribution";"Regroupement de produits";"Produit détaillé (COICOP 2016)";"Unité";"Périodicité";"Nature"
"001764560";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03 - Articles d'habillement et chaussures";"sans objet";"Annuelle";"Indice"
"001764561";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1 - Articles d'habillement";"sans objet";"Annuelle";"Indice"
"001764565";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2 - Vêtements";"sans objet";"Annuelle";"Indice"
"001764566";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.1 - Vêtements pour hommes";"sans objet";"Annuelle";"Indice"
"001764567";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.1.1 - Manteaux, imperméables et vestes pour homme";"sans objet";"Annuelle";"Indice"
"001764568";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.1.2 - Costumes pour homme";"sans objet";"Annuelle";"Indice"
"001764569";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.1.3 - Pantalons pour homme";"sans objet";"Annuelle";"Indice"
"001764570";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.1.4 - Vêtements de sport ou de loisir pour homme";"sans objet";"Annuelle";"Indice"
"001764571";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.1.5 - Chemises, tricots et pull-overs pour homme";"sans objet";"Annuelle";"Indice"
"001764572";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.1.6 - Lingerie, vêtements de nuit pour homme";"sans objet";"Annuelle";"Indice"
"001764573";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.1.7 - Chaussettes pour homme";"sans objet";"Annuelle";"Indice"
"001764574";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.2 - Vêtements pour femmes";"sans objet";"Annuelle";"Indice"
"001764575";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.2.1 - Manteaux, imperméables et vestes pour femme";"sans objet";"Annuelle";"Indice"
"001764577";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.2.3 - Pantalons pour femme";"sans objet";"Annuelle";"Indice"
"001764578";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.2.4 - Jupes";"sans objet";"Annuelle";"Indice"
"001764579";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.2.5 - Robes";"sans objet";"Annuelle";"Indice"
"001764580";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.2.6 - Vêtements de sport ou de loisir pour femme";"sans objet";"Annuelle";"Indice"
"001764581";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.2.7 - Chemisiers, tricots et pull-overs pour femme";"sans objet";"Annuelle";"Indice"
"001764582";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.2.8 - Lingerie, vêtements de nuit pour femme";"sans objet";"Annuelle";"Indice"
"001764583";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.2.9 - Collants, bas et chaussettes pour femme";"sans objet";"Annuelle";"Indice"
"001764584";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.3 - Vêtements pour nourrissons et enfants";"sans objet";"Annuelle";"Indice"
"001764585";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.3.1 - Manteaux, imperméables et vestes pour enfant";"sans objet";"Annuelle";"Indice"
"001764586";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.3.2 - Pantalons pour enfant";"sans objet";"Annuelle";"Indice"
"001764587";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.3.3 - Jupes, robes et ensembles pour enfant";"sans objet";"Annuelle";"Indice"
"001764588";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.3.4 - Vêtements de sport ou de loisir pour enfant";"sans objet";"Annuelle";"Indice"
"001764589";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.3.5 - Chemises, tricots et pull-overs pour enfant";"sans objet";"Annuelle";"Indice"
"001764590";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.3.6 - Lingerie, vêtements de nuit pour enfant";"sans objet";"Annuelle";"Indice"
"001764591";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.3.7 - Collants et chaussettes pour enfant";"sans objet";"Annuelle";"Indice"
"001764592";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.2.3.8 - Layette";"sans objet";"Annuelle";"Indice"
"001764593";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.3 - Autres articles et accessoires d'habillement";"sans objet";"Annuelle";"Indice"
"001764594";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.3.1 - Autres articles d'habillement";"sans objet";"Annuelle";"Indice"
"001764595";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.3.1.1 - Vêtements de travail";"sans objet";"Annuelle";"Indice"
"001764596";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.3.1.2 - Autres articles d'habillement n.c.a.";"sans objet";"Annuelle";"Indice"
"001764597";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.3.2 - Accessoires d'habillement";"sans objet";"Annuelle";"Indice"
"001764598";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.3.2.1 - Accessoires d'habillement";"sans objet";"Annuelle";"Indice"
"001764599";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.4 - Nettoyage, réparation et location d'articles d'habillement";"sans objet";"Annuelle";"Indice"
"001764600";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.4.1 - Nettoyage d'articles d'habillement";"sans objet";"Annuelle";"Indice"
"001764601";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.4.1.1 - Nettoyage d'articles d'habillement";"sans objet";"Annuelle";"Indice"
"001764602";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.4.2 - Réparation et location d'articles d'habillement";"sans objet";"Annuelle";"Indice"
"001764603";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.1.4.2.1 - Réparation et location d'articles d'habillement";"sans objet";"Annuelle";"Indice"
"001764604";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2 - Chaussures";"sans objet";"Annuelle";"Indice"
"001764605";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1 - Chaussures diverses";"sans objet";"Annuelle";"Indice"
"001764606";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1.1 - Chaussures pour hommes";"sans objet";"Annuelle";"Indice"
"001764607";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1.1.1 - Chaussures de ville pour homme";"sans objet";"Annuelle";"Indice"
"001764608";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1.1.2 - Chaussures de sport pour homme";"sans objet";"Annuelle";"Indice"
"001764609";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1.1.3 - Autres articles chaussants pour homme";"sans objet";"Annuelle";"Indice"
"001764610";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1.2 - Chaussures pour femmes";"sans objet";"Annuelle";"Indice"
"001764611";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1.2.1 - Chaussures de ville pour femme";"sans objet";"Annuelle";"Indice"
"001764612";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1.2.2 - Chaussures de sport pour femme";"sans objet";"Annuelle";"Indice"
"001764613";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1.2.3 - Autres articles chaussants pour femme";"sans objet";"Annuelle";"Indice"
"001764614";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1.3 - Chaussures pour nourrissons et enfants";"sans objet";"Annuelle";"Indice"
"001764615";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1.3.1 - Chaussures de ville pour enfant";"sans objet";"Annuelle";"Indice"
"001764616";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.1.3.2 - Chaussures de sport pour enfant";"sans objet";"Annuelle";"Indice"
"001764617";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.2 - Cordonnerie et location de chaussures";"sans objet";"Annuelle";"Indice"
"001764618";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.2.0 - Cordonnerie et location de chaussures";"sans objet";"Annuelle";"Indice"
"001764619";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"03.2.2.0.1 - Cordonnerie et location de chaussures";"sans objet";"Annuelle";"Indice"
"001764620";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04 - Logement, eau, gaz, électricité et autres combustibles";"sans objet";"Annuelle";"Indice"
"001764621";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.1 - Loyers effectifs";"sans objet";"Annuelle";"Indice"
"001764622";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.1.1 - Loyers effectivement payés par les locataires";"sans objet";"Annuelle";"Indice"
"001764623";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.1.1.0 - Loyers effectivement payés par les locataires";"sans objet";"Annuelle";"Indice"
"001764624";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.1.1.0.1 - Loyers effectivement payés par les locataires";"sans objet";"Annuelle";"Indice"
"001764625";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3 - Entretien et réparation des logements";"sans objet";"Annuelle";"Indice"
"001764626";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.1 - Fournitures pour travaux d'entretien et de réparation des logements";"sans objet";"Annuelle";"Indice"
"001764627";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.1.0 - Fournitures pour travaux d'entretien et de réparation des logements";"sans objet";"Annuelle";"Indice"
"001764628";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.1.0.1 - Peintures, vernis et papiers peints";"sans objet";"Annuelle";"Indice"
"001764629";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.1.0.2 - Articles de quincaillerie, fournitures pour bricolage autres qu'en bois";"sans objet";"Annuelle";"Indice"
"001764630";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.1.0.3 - Articles en bois";"sans objet";"Annuelle";"Indice"
"001764631";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.2 - Services concernant l'entretien et les réparations du logement";"sans objet";"Annuelle";"Indice"
"001764632";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.2.1 - Services de plombiers";"sans objet";"Annuelle";"Indice"
"001764633";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.2.1.1 - Services de plombiers";"sans objet";"Annuelle";"Indice"
"001764634";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.2.2 - Services d'électriciens";"sans objet";"Annuelle";"Indice"
"001764635";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.2.2.1 - Services d'électriciens";"sans objet";"Annuelle";"Indice"
"001764636";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.2.3 - Services d'entretien pour les systèmes de chauffage";"sans objet";"Annuelle";"Indice"
"001764637";"12/01/2024 08:45";"0";"non";"Ensemble des ménages";"France";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"04.3.2.3.1 - Services d'entretien pour les systèmes de chauffage";"sans objet";"Annuelle";"Indice"
