hbs_category,category,country,year,mean_expenditure_pps_hh,household_count,household_share,group_consumption_share,group_consumption_share_pm,source
income,Second quintile,XK,2015,12118,,0.2,0.160927477722739,160.927477722739,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,XK,2015,14576,,0.2,0.193569806509874,193.569806509874,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,XK,2015,17207,,0.2,0.228509581546062,228.509581546062,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,XK,2015,22568,,0.2,0.299703855194486,299.703855194486,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
urban,Rural areas,AT,1999,26094,2990,0.421245421245421,0.41535970151237,415.35970151237,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,AT,1999,27227,1944,0.273879966187659,0.281778961538619,281.778961538619,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,AT,1999,26289,2164,0.30487461256692,0.302861336949011,302.861336949011,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,AT,2005,30415,3061,0.364404761904762,0.366977378384759,366.977378384759,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,AT,2005,31428,2112,0.251428571428571,0.261636783732843,261.636783732843,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,AT,2005,29197,3227,0.384166666666667,0.371385837882399,371.385837882399,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,AT,2010,33107,2565,0.392561983471074,0.390637428877495,390.637428877495,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,AT,2010,35761,1645,0.251760024487297,0.270608984475641,270.608984475641,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,AT,2010,31687,2324,0.355677992041628,0.338753586646863,338.753586646863,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,AT,2015,36741,3106,0.433677743647026,0.458326674695294,458.326674695294,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,AT,2015,35583,2078,0.290142418318905,0.296968793041594,296.968793041594,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,AT,2015,30803,1978,0.276179838034069,0.244704532263112,244.704532263112,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,AT,2020,36181,2785,0.390110659756268,0.40526421457785,405.26421457785,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,AT,2020,36228,2095,0.293458467572489,0.305253658267196,305.253658267196,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,AT,2020,31862,2259,0.316430872671242,0.289482127154955,289.482127154955,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,BE,1988,16477,510,0.153939028071235,0.149942048537624,149.942048537624,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,BE,1988,16986,2157,0.651071536371869,0.653757052652645,653.757052652645,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,BE,1988,17030,646,0.194989435556897,0.196300898809731,196.300898809731,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,BE,1994,20260,191,0.0703240058910162,0.0628120884645268,62.8120884645268,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,BE,1994,23223,863,0.317746686303387,0.325311595216454,325.311595216454,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,BE,1994,22681,1662,0.611929307805597,0.611876316319019,611.876316319019,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,BE,1999,23508,151,0.0403204272363151,0.0346636527835748,34.6636527835748,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,BE,1999,28672,1232,0.328971962616822,0.344945427403135,344.945427403135,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,BE,1999,26897,2362,0.630707610146863,0.62039091981329,620.39091981329,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,BE,2005,27960,166,0.0467605633802817,0.043602824578756,43.602824578756,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,BE,2005,31500,1169,0.329295774647887,0.345934943825909,345.934943825909,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,BE,2005,29337,2215,0.623943661971831,0.610462231595335,610.462231595335,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,BE,2010,32939,311,0.0433328688867215,0.0457263407576634,45.7263407576634,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,BE,2010,32969,2427,0.338163578096698,0.357166896435225,357.166896435225,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,BE,2010,30135,4439,0.618503553016581,0.597106762807112,597.106762807112,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,BE,2015,34447,472,0.0769356153219234,0.0755414037851647,75.5414037851647,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,BE,2015,38111,2312,0.376854115729421,0.409383016336422,409.383016336422,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,BE,2015,33083,3351,0.546210268948655,0.515075579878413,515.075579878413,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,BE,2020,32138,1072,0.175593775593776,0.181780111589516,181.780111589516,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,BE,2020,32064,3251,0.532514332514333,0.550005969650537,550.005969650537,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,BE,2020,28526,1782,0.291891891891892,0.268213918759947,268.213918759947,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,BG,2005,5743,1487,0.518118466898955,0.419154839514943,419.154839514943,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,BG,2005,7264,183,0.0637630662020906,0.065245659494748,65.245659494748,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,BG,2005,8754,1200,0.418118466898955,0.515599500990309,515.599500990309,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,BG,2010,6928,1120,0.375586854460094,0.288182802594988,288.182802594988,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,BG,2010,7950,768,0.257545271629779,0.226762119494902,226.762119494902,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,BG,2010,11938,1094,0.366867873910127,0.48505507791011,485.05507791011,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,BG,2015,8906,986,0.332434254888739,0.24403110313346,244.03110313346,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,BG,2015,10703,687,0.231625084288604,0.2043373890801,204.3373890801,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,BG,2015,15352,1293,0.435940660822657,0.551631507786441,551.631507786441,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,BG,2020,9995,889,0.301151761517615,0.232413613580749,232.413613580749,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,BG,2020,12207,673,0.227981029810298,0.214882482433532,214.882482433532,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,BG,2020,15202,1390,0.470867208672087,0.552703903985719,552.703903985719,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,CY,2005,30108,937,0.313377926421405,0.27632930505842,276.32930505842,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,CY,2005,33489,308,0.103010033444816,0.101031858624755,101.031858624755,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,CY,2005,36428,1745,0.583612040133779,0.622638836316825,622.638836316826,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,CY,2010,38308,900,0.332471370520872,0.287269353780351,287.269353780351,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,CY,2010,50886,308,0.113779091244921,0.130588922755671,130.588922755671,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,CY,2010,46609,1499,0.553749538234208,0.582141723463978,582.141723463978,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,CY,2015,33034,766,0.2663421418637,0.24752313448103,247.52313448103,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,CY,2015,34779,612,0.212795549374131,0.208206543649657,208.206543649657,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,CY,2015,37143,1498,0.52086230876217,0.544270321869314,544.270321869314,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,CY,2020,31732,766,0.2663421418637,0.247522117122373,247.522117122373,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,CY,2020,33409,612,0.212795549374131,0.208210532279977,208.210532279977,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,CY,2020,35679,1498,0.52086230876217,0.54426735059765,544.26735059765,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,CZ,2005,11791,989,0.333670715249663,0.324042680725996,324.042680725996,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,CZ,2005,11779,724,0.244264507422402,0.236974858895271,236.974858895272,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,CZ,2005,12628,1251,0.422064777327935,0.438982460378733,438.982460378733,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,CZ,2010,12822,1099,0.374829467939973,0.365146942760898,365.146942760898,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,CZ,2010,12891,707,0.241132332878581,0.236167550970915,236.167550970915,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,CZ,2010,13664,1126,0.384038199181446,0.398685506268188,398.685506268188,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,CZ,2015,14992,976,0.333219528849437,0.331836836571459,331.836836571459,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,CZ,2015,14500,972,0.331853875042677,0.31963142464493,319.63142464493,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,CZ,2015,15666,981,0.334926596107887,0.348531738783611,348.531738783611,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,CZ,2020,17099,1354,0.369339879978178,0.369018856488195,369.018856488195,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,CZ,2020,16080,1363,0.371794871794872,0.349334181454461,349.334181454461,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,CZ,2020,18620,949,0.25886524822695,0.281646962057344,281.646962057344,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DE,1988,15728,14917,0.340913246183381,0.318391498145207,318.391498145207,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DE,1988,17112,11513,0.263118200932444,0.267359578869943,267.359578869943,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DE,1988,17618,17326,0.395968552884176,0.41424892298485,414.24892298485,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DE,1994,21218,5918,0.147916718738284,0.151842726197828,151.842726197828,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DE,1994,21373,19473,0.486715489014972,0.503283782539911,503.283782539911,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DE,1994,19510,14618,0.365367792246744,0.344873491262261,344.873491262261,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DE,2005,28320,6238,0.1194630101308,0.118630359123131,118.630359123131,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DE,2005,29918,18594,0.35609092824176,0.373561929687298,373.561929687298,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DE,2005,27614,27385,0.524446061627439,0.507807711189572,507.807711189572,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DE,2010,30421,5689,0.105359656270835,0.112730639425975,112.730639425975,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DE,2010,29947,18985,0.351600118527298,0.370336463171667,370.336463171667,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DE,2010,27065,29322,0.543040225201867,0.516932897402358,516.932897402358,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DE,2015,33113,5735,0.109421506525223,0.117816109612285,117.816109612285,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DE,2015,32521,18208,0.347401358467527,0.367365918017307,367.365918017307,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DE,2015,29148,28469,0.54317713500725,0.514817972370408,514.817972370408,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DE,2020,35128,5547,0.107221556423242,0.11703841192796,117.03841192796,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DE,2020,34169,17381,0.33596860865195,0.356717042512522,356.717042512522,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DE,2020,30415,28806,0.556809834924808,0.526244545559519,526.244545559519,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DK,1994,18531,727,0.247700170357751,0.237273617382584,237.273617382584,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DK,1994,20857,1235,0.420783645655877,0.453664695221625,453.664695221625,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DK,1994,18035,973,0.331516183986371,0.309061687395791,309.061687395791,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DK,1999,23988,292,0.107155963302752,0.110634367193882,110.634367193882,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DK,1999,24814,552,0.20256880733945,0.216346074796393,216.346074796393,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DK,1999,22653,1881,0.690275229357798,0.673019558009725,673.019558009725,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DK,2005,24278,414,0.169048591261739,0.171141881178221,171.141881178221,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DK,2005,24480,740,0.302164148632095,0.308451002728829,308.451002728829,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DK,2005,23601,1295,0.528787260106166,0.52040711609295,520.40711609295,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DK,2010,28717,1131,0.46013018714402,0.462641991839854,462.641991839854,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DK,2010,31102,458,0.18633034987795,0.202907065970284,202.907065970284,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DK,2010,27019,869,0.353539462978031,0.334450942189862,334.450942189862,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DK,2015,29779,817,0.370521541950113,0.366767728338075,366.767728338075,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DK,2015,30292,782,0.354648526077098,0.357103124677818,357.103124677818,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DK,2015,30226,606,0.274829931972789,0.276129146984108,276.129146984108,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,DK,2020,28923,835,0.37410394265233,0.356540057353589,356.540057353589,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,DK,2020,33760,598,0.267921146953405,0.2980452047707,298.0452047707,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,DK,2020,29283,799,0.357974910394265,0.345414737875711,345.414737875711,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EE,2005,10751,2284,0.665501165501166,0.661947908334848,661.947908334848,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EE,2005,16183,23,0.0067016317016317,0.0100338065327774,10.0338065327774,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EE,2005,10816,1125,0.327797202797203,0.328018285132374,328.018285132374,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EE,2010,9514,2563,0.705671806167401,0.666585367707211,666.585367707211,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EE,2010,12473,76,0.0209251101321586,0.0259136469461197,25.9136469461197,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EE,2010,11328,993,0.273403083700441,0.307500985346669,307.500985346669,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EE,2015,15001,2165,0.637702503681885,0.598598773226181,598.598773226181,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EE,2015,16773,94,0.0276877761413844,0.0290600469281212,29.0600469281212,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EE,2015,17783,1136,0.33460972017673,0.372341179845698,372.341179845698,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EE,2020,16321,2110,0.420235012945628,0.391980165073874,391.980165073874,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EE,2020,20737,418,0.0832503485361482,0.0986636279532646,98.6636279532646,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EE,2020,17950,2493,0.496514638518223,0.509356206972861,509.356206972861,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EL,1988,17207,335,0.103843769373838,0.10416952043469,104.16952043469,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EL,1988,15865,579,0.179479231246125,0.166000478240319,166.000478240319,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EL,1988,17468,2312,0.716676999380037,0.729830001324992,729.830001324992,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EL,2005,30190,3582,0.546453089244851,0.532745903085773,532.745903085773,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EL,2005,28408,198,0.0302059496567506,0.0277100477151353,27.7100477151353,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EL,2005,32152,2775,0.423340961098398,0.439544049199091,439.544049199091,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EL,2010,27345,1572,0.447608200455581,0.412244684666814,412.244684666814,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EL,2010,33617,451,0.128416856492027,0.145398555298366,145.398555298366,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EL,2010,30978,1489,0.423974943052392,0.442356760034819,442.356760034819,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EL,2015,22062,1891,0.307479674796748,0.281059857985122,281.059857985122,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EL,2015,26066,1852,0.301138211382114,0.325220405257144,325.220405257144,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EL,2015,24280,2407,0.391382113821138,0.393719736757734,393.719736757734,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EL,2020,19449,1954,0.312340153452685,0.272371314111216,272.371314111216,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EL,2020,23757,1871,0.299072890025575,0.318570029433078,318.570029433078,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EL,2020,23478,2431,0.388586956521739,0.409058656455706,409.058656455706,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,ES,1994,16953,1055,0.36682892906815,0.319781612374247,319.781612374247,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,ES,1994,19294,468,0.162726008344924,0.161444254373835,161.444254373835,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,ES,1994,21445,1353,0.470445062586926,0.518774133251918,518.774133251917,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,ES,1999,17382,3169,0.320392275806289,0.27528535296954,275.28535296954,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,ES,1999,19622,1766,0.178546153068446,0.173178945341186,173.178945341186,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,ES,1999,22268,4956,0.501061571125265,0.551535701689274,551.535701689274,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,ES,2005,22467,2844,0.320234207859475,0.277731684144019,277.731684144019,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,ES,2005,25853,1637,0.184326089404346,0.183954482918078,183.954482918078,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,ES,2005,28147,4400,0.495439702736178,0.538313832937903,538.313832937903,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,ES,2010,27788,6964,0.31365130838175,0.284746566965842,284.746566965842,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,ES,2010,30798,4790,0.215736612169527,0.217070332827134,217.070332827134,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,ES,2010,32402,10449,0.470612079448723,0.498183100207024,498.183100207024,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,ES,2015,27886,6393,0.288883868052418,0.267740893652345,267.740893652345,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,ES,2015,30308,5235,0.236556710347944,0.238285571334538,238.285571334538,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,ES,2015,31319,10502,0.474559421599639,0.493973535013117,493.973535013117,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,ES,2020,25071,5358,0.279499217527387,0.254336502447553,254.336502447553,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,ES,2020,27828,4698,0.245070422535211,0.247530851434849,247.530851434849,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,ES,2020,28867,9114,0.475430359937402,0.498132646117598,498.132646117599,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EU15,2005,26425,548656.5,0.138500799680234,0.13114647115583,131.14647115583,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EU15,2005,26777,628677.4,0.158700977097492,0.152275786586369,152.275786586369,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EU15,2005,28454,2784062,0.702798223222274,0.716577742257801,716.577742257801,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EU15,2010,28328,35694,0.216808192718394,0.21858604532793,218.58604532793,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EU15,2010,28101,50896,0.309146348870829,0.309183797135501,309.183797135501,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EU15,2010,27990,78044,0.474045458410778,0.472230157536569,472.230157536569,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EU25,2005,23779,584206.83,0.144713544967524,0.13622721990539,136.22721990539,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EU25,2005,24347,640396.37,0.158632224287816,0.152896658465355,152.896658465355,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EU25,2005,25776,2812384.7,0.69665423074466,0.710876121629256,710.876121629256,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EU25,2010,26071,73246,0.299019407725532,0.298408488014749,298.408488014749,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EU25,2010,26055,62594,0.255533692040138,0.254855114147509,254.855114147509,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EU25,2010,26200,109114,0.44544690023433,0.446736397837742,446.736397837742,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EU27_2007,2005,23467,585693.83,0.144978819675811,0.136291504698267,136.291504698267,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EU27_2007,2005,24050,640579.37,0.158564827243057,0.152766663213307,152.766663213307,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EU27_2007,2005,25482,2813584.7,0.696456353081132,0.710941832088426,710.941832088426,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EU27_2007,2010,25774,74366,0.299940307176045,0.298880663918524,298.880663918524,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EU27_2007,2010,25775,63362,0.25555788590604,0.254664919265984,254.664919265984,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Cities,EU27_2007,2010,25979,110208,0.444501806917914,0.446454416815492,446.454416815492,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Rural areas,EU27_2020,2015,26410,84892,0.304046818310429,0.297429525856139,297.429525856139,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
urban,Towns and suburbs,EU27_2020,2015,27299,78442,0.280945678296031,0.284082387250551,284.082387250551,Eurostat hbs_exp_t136 PPS_HH x hbs_car_t315 NR
