"TIPO_DATO8","Data type","COICOP_2015","Coicop","QUANTILE","Total equivalent expenditure quantile","TIME","Select time","Value","Flag Codes","Flags"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","121","personal care","I_FIFL","I quintile (lowest)","2021","2021",22.94,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","121","personal care","II_FIFL","II quintile","2021","2021",41.83,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","121","personal care","III_FIFL","III quintile","2021","2021",64.65,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","121","personal care","IV_FIFL","IV quintile","2021","2021",85.84,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","121","personal care","ALL","all items","2021","2021",67.37,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","121","personal care","V_FIFH","V quintile (highest)","2021","2021",121.59,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","121","personal care","ALL","all items","2021","2021",70.47,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","121","personal care","ALL","all items","2021","2021",77.81,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","121","personal care","ALL","all items","2021","2021",65.3,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","121","personal care","ALL","all items","2021","2021",61.51,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","121","personal care","ALL","all items","2021","2021",55.41,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1211","hairdressing salons and personal grooming establishments","I_FIFL","I quintile (lowest)","2021","2021",7.04,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1211","hairdressing salons and personal grooming establishments","II_FIFL","II quintile","2021","2021",19.02,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1211","hairdressing salons and personal grooming establishments","III_FIFL","III quintile","2021","2021",34.55,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1211","hairdressing salons and personal grooming establishments","IV_FIFL","IV quintile","2021","2021",48.9,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1211","hairdressing salons and personal grooming establishments","ALL","all items","2021","2021",36.76,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1211","hairdressing salons and personal grooming establishments","V_FIFH","V quintile (highest)","2021","2021",74.3,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1211","hairdressing salons and personal grooming establishments","ALL","all items","2021","2021",40.06,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1211","hairdressing salons and personal grooming establishments","ALL","all items","2021","2021",43.49,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1211","hairdressing salons and personal grooming establishments","ALL","all items","2021","2021",35.05,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1211","hairdressing salons and personal grooming establishments","ALL","all items","2021","2021",33.03,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1211","hairdressing salons and personal grooming establishments","ALL","all items","2021","2021",26.24,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1212","electric appliances for personal care","I_FIFL","I quintile (lowest)","2021","2021",0.26,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1212","electric appliances for personal care","II_FIFL","II quintile","2021","2021",0.69,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1212","electric appliances for personal care","III_FIFL","III quintile","2021","2021",0.89,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1212","electric appliances for personal care","IV_FIFL","IV quintile","2021","2021",1.58,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1212","electric appliances for personal care","ALL","all items","2021","2021",1.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1212","electric appliances for personal care","V_FIFH","V quintile (highest)","2021","2021",2.47,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1212","electric appliances for personal care","ALL","all items","2021","2021",1,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1212","electric appliances for personal care","ALL","all items","2021","2021",2.01,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1212","electric appliances for personal care","ALL","all items","2021","2021",0.88,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1212","electric appliances for personal care","ALL","all items","2021","2021",1.03,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1212","electric appliances for personal care","ALL","all items","2021","2021",0.95,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1213","other appliances, articles and products for personal care","I_FIFL","I quintile (lowest)","2021","2021",15.64,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1213","other appliances, articles and products for personal care","II_FIFL","II quintile","2021","2021",22.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1213","other appliances, articles and products for personal care","III_FIFL","III quintile","2021","2021",29.21,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1213","other appliances, articles and products for personal care","IV_FIFL","IV quintile","2021","2021",35.36,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1213","other appliances, articles and products for personal care","ALL","all items","2021","2021",29.43,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1213","other appliances, articles and products for personal care","V_FIFH","V quintile (highest)","2021","2021",44.81,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1213","other appliances, articles and products for personal care","ALL","all items","2021","2021",29.41,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1213","other appliances, articles and products for personal care","ALL","all items","2021","2021",32.31,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1213","other appliances, articles and products for personal care","ALL","all items","2021","2021",29.37,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1213","other appliances, articles and products for personal care","ALL","all items","2021","2021",27.44,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1213","other appliances, articles and products for personal care","ALL","all items","2021","2021",28.23,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","123","personal effects n.e.c.","I_FIFL","I quintile (lowest)","2021","2021",1.59,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","123","personal effects n.e.c.","II_FIFL","II quintile","2021","2021",4.02,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","123","personal effects n.e.c.","III_FIFL","III quintile","2021","2021",7.67,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","123","personal effects n.e.c.","IV_FIFL","IV quintile","2021","2021",13.26,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","123","personal effects n.e.c.","ALL","all items","2021","2021",10.97,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","123","personal effects n.e.c.","V_FIFH","V quintile (highest)","2021","2021",28.29,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","123","personal effects n.e.c.","ALL","all items","2021","2021",10.67,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","123","personal effects n.e.c.","ALL","all items","2021","2021",17.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","123","personal effects n.e.c.","ALL","all items","2021","2021",11.09,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","123","personal effects n.e.c.","ALL","all items","2021","2021",7.36,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","123","personal effects n.e.c.","ALL","all items","2021","2021",7.29,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1231","jewellery, clocks and watches","I_FIFL","I quintile (lowest)","2021","2021",0.41,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1231","jewellery, clocks and watches","II_FIFL","II quintile","2021","2021",1.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1231","jewellery, clocks and watches","III_FIFL","III quintile","2021","2021",2.56,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1231","jewellery, clocks and watches","IV_FIFL","IV quintile","2021","2021",5.62,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1231","jewellery, clocks and watches","ALL","all items","2021","2021",4.4,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1231","jewellery, clocks and watches","V_FIFH","V quintile (highest)","2021","2021",12.31,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1231","jewellery, clocks and watches","ALL","all items","2021","2021",4.93,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1231","jewellery, clocks and watches","ALL","all items","2021","2021",7.1,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1231","jewellery, clocks and watches","ALL","all items","2021","2021",4.2,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1231","jewellery, clocks and watches","ALL","all items","2021","2021",2.61,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1231","jewellery, clocks and watches","ALL","all items","2021","2021",1.98,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1232","other personal effects","I_FIFL","I quintile (lowest)","2021","2021",1.19,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1232","other personal effects","II_FIFL","II quintile","2021","2021",2.9,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1232","other personal effects","III_FIFL","III quintile","2021","2021",5.11,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1232","other personal effects","IV_FIFL","IV quintile","2021","2021",7.64,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1232","other personal effects","ALL","all items","2021","2021",6.56,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1232","other personal effects","V_FIFH","V quintile (highest)","2021","2021",15.98,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1232","other personal effects","ALL","all items","2021","2021",5.74,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1232","other personal effects","ALL","all items","2021","2021",10.03,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1232","other personal effects","ALL","all items","2021","2021",6.88,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1232","other personal effects","ALL","all items","2021","2021",4.75,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1232","other personal effects","ALL","all items","2021","2021",5.32,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","124","social protection","I_FIFL","I quintile (lowest)","2021","2021",0.56,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","124","social protection","II_FIFL","II quintile","2021","2021",1.58,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","124","social protection","III_FIFL","III quintile","2021","2021",4.21,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","124","social protection","IV_FIFL","IV quintile","2021","2021",5.5,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","124","social protection","ALL","all items","2021","2021",4.09,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","124","social protection","V_FIFH","V quintile (highest)","2021","2021",8.6,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","124","social protection","ALL","all items","2021","2021",6.37,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","124","social protection","ALL","all items","2021","2021",6.3,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","124","social protection","ALL","all items","2021","2021",3.17,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","124","social protection","ALL","all items","2021","2021",0.84,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","124","social protection","ALL","all items","2021","2021",2.2,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1240","social protection","I_FIFL","I quintile (lowest)","2021","2021",0.56,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1240","social protection","II_FIFL","II quintile","2021","2021",1.58,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1240","social protection","III_FIFL","III quintile","2021","2021",4.21,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1240","social protection","IV_FIFL","IV quintile","2021","2021",5.5,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1240","social protection","ALL","all items","2021","2021",4.09,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1240","social protection","V_FIFH","V quintile (highest)","2021","2021",8.6,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1240","social protection","ALL","all items","2021","2021",6.37,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1240","social protection","ALL","all items","2021","2021",6.3,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1240","social protection","ALL","all items","2021","2021",3.17,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1240","social protection","ALL","all items","2021","2021",0.84,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1240","social protection","ALL","all items","2021","2021",2.2,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","125","insurance","I_FIFL","I quintile (lowest)","2021","2021",37.03,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","125","insurance","II_FIFL","II quintile","2021","2021",50.69,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","125","insurance","III_FIFL","III quintile","2021","2021",60.35,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","125","insurance","IV_FIFL","IV quintile","2021","2021",73.61,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","125","insurance","ALL","all items","2021","2021",64.5,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","125","insurance","V_FIFH","V quintile (highest)","2021","2021",100.8,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","125","insurance","ALL","all items","2021","2021",74.75,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","125","insurance","ALL","all items","2021","2021",73.95,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","125","insurance","ALL","all items","2021","2021",67.08,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","125","insurance","ALL","all items","2021","2021",47.73,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","125","insurance","ALL","all items","2021","2021",48.26,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1253","insurance connected with health","I_FIFL","I quintile (lowest)","2021","2021",0.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1253","insurance connected with health","II_FIFL","II quintile","2021","2021",0.52,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1253","insurance connected with health","III_FIFL","III quintile","2021","2021",1.33,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1253","insurance connected with health","IV_FIFL","IV quintile","2021","2021",2.86,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1253","insurance connected with health","ALL","all items","2021","2021",3,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1253","insurance connected with health","V_FIFH","V quintile (highest)","2021","2021",10.14,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1253","insurance connected with health","ALL","all items","2021","2021",4.75,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1253","insurance connected with health","ALL","all items","2021","2021",2.69,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1253","insurance connected with health","ALL","all items","2021","2021",4.66,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1253","insurance connected with health","ALL","all items","2021","2021",0.46,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1253","insurance connected with health","ALL","all items","2021","2021",0.77,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1254","insurance connected with transport","I_FIFL","I quintile (lowest)","2021","2021",34.98,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1254","insurance connected with transport","II_FIFL","II quintile","2021","2021",43.36,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1254","insurance connected with transport","III_FIFL","III quintile","2021","2021",48.6,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1254","insurance connected with transport","IV_FIFL","IV quintile","2021","2021",53.78,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1254","insurance connected with transport","ALL","all items","2021","2021",47.96,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1254","insurance connected with transport","V_FIFH","V quintile (highest)","2021","2021",59.09,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1254","insurance connected with transport","ALL","all items","2021","2021",50.42,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1254","insurance connected with transport","ALL","all items","2021","2021",49.94,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1254","insurance connected with transport","ALL","all items","2021","2021",50.99,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1254","insurance connected with transport","ALL","all items","2021","2021",43.41,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1254","insurance connected with transport","ALL","all items","2021","2021",41.02,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","126","financial services n.e.c.","I_FIFL","I quintile (lowest)","2021","2021",0.1,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","126","financial services n.e.c.","II_FIFL","II quintile","2021","2021",0.22,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","126","financial services n.e.c.","III_FIFL","III quintile","2021","2021",0.3,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","126","financial services n.e.c.","IV_FIFL","IV quintile","2021","2021",0.46,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","126","financial services n.e.c.","ALL","all items","2021","2021",0.53,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","126","financial services n.e.c.","V_FIFH","V quintile (highest)","2021","2021",1.55,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","126","financial services n.e.c.","ALL","all items","2021","2021",0.33,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","126","financial services n.e.c.","ALL","all items","2021","2021",0.5,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","126","financial services n.e.c.","ALL","all items","2021","2021",1.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","126","financial services n.e.c.","ALL","all items","2021","2021",0.28,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","126","financial services n.e.c.","ALL","all items","2021","2021",0.42,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1262","other financial services n.e.c.","I_FIFL","I quintile (lowest)","2021","2021",0.1,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1262","other financial services n.e.c.","II_FIFL","II quintile","2021","2021",0.22,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1262","other financial services n.e.c.","III_FIFL","III quintile","2021","2021",0.3,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1262","other financial services n.e.c.","IV_FIFL","IV quintile","2021","2021",0.46,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1262","other financial services n.e.c.","ALL","all items","2021","2021",0.53,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1262","other financial services n.e.c.","V_FIFH","V quintile (highest)","2021","2021",1.55,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1262","other financial services n.e.c.","ALL","all items","2021","2021",0.33,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1262","other financial services n.e.c.","ALL","all items","2021","2021",0.5,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1262","other financial services n.e.c.","ALL","all items","2021","2021",1.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1262","other financial services n.e.c.","ALL","all items","2021","2021",0.28,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1262","other financial services n.e.c.","ALL","all items","2021","2021",0.42,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","127","other services n.e.c.","I_FIFL","I quintile (lowest)","2021","2021",1.96,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","127","other services n.e.c.","II_FIFL","II quintile","2021","2021",5.28,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","127","other services n.e.c.","III_FIFL","III quintile","2021","2021",11.65,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","127","other services n.e.c.","IV_FIFL","IV quintile","2021","2021",26.38,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","127","other services n.e.c.","ALL","all items","2021","2021",26.08,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","127","other services n.e.c.","V_FIFH","V quintile (highest)","2021","2021",85.16,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","127","other services n.e.c.","ALL","all items","2021","2021",32.63,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","127","other services n.e.c.","ALL","all items","2021","2021",29.32,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","127","other services n.e.c.","ALL","all items","2021","2021",31.32,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","127","other services n.e.c.","ALL","all items","2021","2021",13.77,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","127","other services n.e.c.","ALL","all items","2021","2021",17.23,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1270","other services n.e.c.","I_FIFL","I quintile (lowest)","2021","2021",1.96,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1270","other services n.e.c.","II_FIFL","II quintile","2021","2021",5.28,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1270","other services n.e.c.","III_FIFL","III quintile","2021","2021",11.65,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1270","other services n.e.c.","IV_FIFL","IV quintile","2021","2021",26.38,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1270","other services n.e.c.","ALL","all items","2021","2021",26.08,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1270","other services n.e.c.","V_FIFH","V quintile (highest)","2021","2021",85.16,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1270","other services n.e.c.","ALL","all items","2021","2021",32.63,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1270","other services n.e.c.","ALL","all items","2021","2021",29.32,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1270","other services n.e.c.","ALL","all items","2021","2021",31.32,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1270","other services n.e.c.","ALL","all items","2021","2021",13.77,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","1270","other services n.e.c.","ALL","all items","2021","2021",17.23,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","046_MANUT_STR","major maintenance and repair","I_FIFL","I quintile (lowest)","2021","2021",0.99,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","046_MANUT_STR","major maintenance and repair","II_FIFL","II quintile","2021","2021",4.93,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","046_MANUT_STR","major maintenance and repair","III_FIFL","III quintile","2021","2021",11.54,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","046_MANUT_STR","major maintenance and repair","IV_FIFL","IV quintile","2021","2021",25.17,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","046_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",33.81,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","046_MANUT_STR","major maintenance and repair","V_FIFH","V quintile (highest)","2021","2021",126.41,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","046_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",38.76,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","046_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",53.94,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","046_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",32.91,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","046_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",14.12,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","046_MANUT_STR","major maintenance and repair","ALL","all items","2021","2021",24.42,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0412","other actual rentals","I_FIFL","I quintile (lowest)","2021","2021",0.74,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0412","other actual rentals","II_FIFL","II quintile","2021","2021",1.94,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0412","other actual rentals","III_FIFL","III quintile","2021","2021",2.55,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0412","other actual rentals","IV_FIFL","IV quintile","2021","2021",4.39,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0412","other actual rentals","ALL","all items","2021","2021",3.69,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0412","other actual rentals","V_FIFH","V quintile (highest)","2021","2021",8.81,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0412","other actual rentals","ALL","all items","2021","2021",5.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0412","other actual rentals","ALL","all items","2021","2021",5.14,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0412","other actual rentals","ALL","all items","2021","2021",2.78,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0412","other actual rentals","ALL","all items","2021","2021",2.23,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0412","other actual rentals","ALL","all items","2021","2021",1.69,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","042","imputed rentals for housing","I_FIFL","I quintile (lowest)","2021","2021",271.57,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","042","imputed rentals for housing","II_FIFL","II quintile","2021","2021",432.71,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","042","imputed rentals for housing","III_FIFL","III quintile","2021","2021",539.52,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","042","imputed rentals for housing","IV_FIFL","IV quintile","2021","2021",678.88,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","042","imputed rentals for housing","ALL","all items","2021","2021",592.04,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","042","imputed rentals for housing","V_FIFH","V quintile (highest)","2021","2021",1037.53,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","042","imputed rentals for housing","ALL","all items","2021","2021",636.8,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","042","imputed rentals for housing","ALL","all items","2021","2021",623.53,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","042","imputed rentals for housing","ALL","all items","2021","2021",729.04,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","042","imputed rentals for housing","ALL","all items","2021","2021",440.42,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","042","imputed rentals for housing","ALL","all items","2021","2021",453.46,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0421","imputed rentals of owner-occupiers","I_FIFL","I quintile (lowest)","2021","2021",255.55,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0421","imputed rentals of owner-occupiers","II_FIFL","II quintile","2021","2021",389.65,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0421","imputed rentals of owner-occupiers","III_FIFL","III quintile","2021","2021",468.15,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0421","imputed rentals of owner-occupiers","IV_FIFL","IV quintile","2021","2021",548.77,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0421","imputed rentals of owner-occupiers","ALL","all items","2021","2021",474.71,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0421","imputed rentals of owner-occupiers","V_FIFH","V quintile (highest)","2021","2021",711.43,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0421","imputed rentals of owner-occupiers","ALL","all items","2021","2021",497.01,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0421","imputed rentals of owner-occupiers","ALL","all items","2021","2021",498.59,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0421","imputed rentals of owner-occupiers","ALL","all items","2021","2021",583.68,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0421","imputed rentals of owner-occupiers","ALL","all items","2021","2021",370.64,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0421","imputed rentals of owner-occupiers","ALL","all items","2021","2021",368.81,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0422","other imputed rentals","I_FIFL","I quintile (lowest)","2021","2021",16.02,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0422","other imputed rentals","II_FIFL","II quintile","2021","2021",43.06,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0422","other imputed rentals","III_FIFL","III quintile","2021","2021",71.37,,
